Index,Category,Condition,Paragraphe,Reference,Module_GPR,Anticholinergics,Torsadogène,Dépresseur_SNC,Médicam inapprop,Hypok,HyperK,Bradycardisant,HypoT_Ortho,Pro_convul,Inducteur_enz,Anticholinergic_Central,Hypoglycemia
Labetalol [TRANDATE],Contrôle des intéractions médicamenteuses :,"Co-prescription Diltiazem, Vérapamil ou Sotalol :","Attention ! L'association des bêta-bloquants avec le [Diltiazem/Vérapamil/Sotalol] fait l'objet d'une association déconseillée pour troubles de l'automatisme (bradycardie excessive, arrêt sinusal), troubles de la conduction sino-auriculaire et auriculo-ventriculaire et défaillance cardiaque. Si cette association est intentionnelle, elle ne doit se faire que sous surveillance clinique et ECG étroite, en particulier chez le sujet âgé, sinon préconiser l'arrêt du [Diltiazem/Vérapamil/Sotalol].",Thesaurus de l'ANSM (Oct 2020),Unchecked,0,0,0,0,0,0,1,0,0,0,0,0
Lactilol,Contrôle des indications et stratégie thérapeutique :,Antécédent de constipation :,Prise en charge symptomatique de la constipation. A reprendre si besoin.,RCP du médicament,Unchecked,0,0,0,0,0,0,0,0,0,0,0,0
Lactulose [DUPHALAC / FORLAX],Contrôle des indications et stratégie thérapeutique :,Antécédent de constipation :,Prise en charge symptomatique de la constipation. A reprendre si besoin.,RCP du médicament,Unchecked,0,0,0,0,0,0,0,0,0,0,0,0
Lamotrigine [LAMICTAL],Contrôle des indications et stratégie thérapeutique :,Antécédent d'épilepsie :,Prise en charge des épilepsies partielles ou généralisées. À poursuivre.,RCP du médicament,Unchecked,0,0,0,0,0,0,0,0,0,0,0,0
Lamotrigine [LAMICTAL],Contrôle des indications et stratégie thérapeutique :,Antécédent de syndrome de Lennox-Gastaut : ,Prise en charge des crises associées au syndrome dunnox-Gastaut.,RCP du médicament,Unchecked,0,0,0,0,0,0,0,0,0,0,0,0
Lamotrigine [LAMICTAL],Contrôle des indications et stratégie thérapeutique :,Antécédent de trouble bipolaire :,Prévention des épisodes dépressifs chez les patients présentant un trouble bipolaire de type 1 et qui ont une prédominance d'épisodes dépressifs. À poursuivre.,RCP du médicament,Unchecked,0,0,0,0,0,0,0,0,0,0,0,0
Lamotrigine [LAMICTAL],Contrôle des posologies et intéractions médicamenteuses :,Co-prescription anticonvulsivant inducteur enzymatique ou oxcarbazépine et posologie < 200 mg/j pour l'épilepsie ou < 300 mg/j pour le trouble bipolaire : ,Attention ! Les anticonvulsivants inducteurs enzymatiques tel que [Inserer le médicament] augmente l'élimination hépatique (la glucuronisation) de la lamotrigine ce qui diminue sa concentration plasmatique. Les posologies recommandée sont de 200 à 400 mg/jour (en 2 prises) pour l'épilepsie et entre 300 et 400 mg/jour (en 2 prises) pour le trouble bipolaire. ,Thesaurus de l'ANSM (Oct 2020),Unchecked,0,0,0,0,0,0,0,0,0,0,0,0
Lamotrigine [LAMICTAL],Contrôle des posologies et intéractions médicamenteuses :,Co-prescription ritonavir et posologie < 200 mg/j pour l'épilepsie ou < 300 mg/j pour le trouble bipolaire : ,Attention ! Le ritonavir augmente l'élimination hépatique (la glucuronisation) de la lamotrigine ce qui diminue sa concentration plasmatique. Les posologies recommandée sont de 200 à 400 mg/jour (en 2 prises) pour l'épilepsie et entre 300 et 400 mg/jour (en 2 prises) pour le trouble bipolaire. ,Thesaurus de l'ANSM (Oct 2020),Unchecked,0,0,0,0,0,0,0,0,0,0,0,0
Lamotrigine [LAMICTAL],Contrôle des intéractions médicamenteuses :,Instauration récente d'acide valproïque :,"Attention ! L'association de la lamotrigine et de l'acide valproïque fait l'objet d'une interaction médicamenteuse de type : ASSOCIATION DÉCONSEILLÉ à cuase d'un risque majoré de réactions cutanées graves (syndrome de Lyell). Par ailleurs, augmentation des concentrations plasmatiques de lamotrigine (diminution de son métabolisme hépatique par le valproate de sodium). À réévaluer.",RCP du médicament,Unchecked,0,0,0,0,0,0,0,0,0,0,0,0
Lansoprazole [LANZOR / OGAST / OGASTORO],Contrôle des indications et stratégie thérapeutique :,Sans antécédent SANS prescription d'antiaggrégant plaquettaire ou d'anticoagulant :,"Aucune indication aux IPP au long cours (RGO avec œsophagite, corticothérapie avec épigastralgie, hernie hiatale. .) dans le dossier médical. Le traitement au long cours des IPP est à risque d’effets indésirables importants (ostéoporose, hypoMg, diarrhée associée à C. difficile, carence en vit B12, infections pulmonaires…). Préconiser un arrêt progressif sous couvert de GAVISCON afin de traiter un éventuel effet rebond.","RCP du médicament, Beers List 2019 American Geriatrics Society, REMEDI[e]S Limoge CRPV",Unchecked,0,0,0,1,0,0,0,0,0,0,0,0
Lansoprazole [LANZOR / OGAST / OGASTORO],Contrôle des indications et stratégie thérapeutique :,Sans antécédent AVEC prescription d'Aspirine faible dose [Kardegic/Resitune/Aspirine Protect] :,"Aucune indication aux IPP au long cours (RGO avec œsophagite, corticothérapie avec épigastralgie, hernie hiatale. .) dans le dossier médical. Pour rappel, le Kardegic n’est pas considéré comme AINS à la posologie AAP. Le traitement au long cours des IPP est à risque d’effets indésirables importants (ostéoporose, hypoMg, diarrhée associée à C. difficile, carence en vit B12, infections pulmonaires…). Préconiser un arrêt progressif sous couvert de GAVISCON afin de traiter un éventuel effet rebond.","RCP du médicament, Beers List 2019 American Geriatrics Society, REMEDI[e]S Limoge CRPV",Unchecked,0,0,0,1,0,0,0,0,0,0,0,0
Lansoprazole [LANZOR / OGAST / OGASTORO],Contrôle des indications et stratégie thérapeutique :,Sans antécédent AVEC prescription d’un AAP en monothérapie sauf Aspirine faible dose (ex: CLOPIDOGREL) (ex: CLOPIDOGREL) :,"Aucune indication aux IPP au long cours (RGO avec œsophagite, corticothérapie avec épigastralgie, hernie hiatale. .) dans le dossier médical. Pour rappel, la monothérapie AAP n’est pas une indication à l’instauration d’un IPP. Le traitement au long cours des IPP est à risque d’EI importants (ostéoporose,  hypoMg, diarrhée associée à C. difficile, carence en vit B12, infections pulmonaires…). Préconiser un arrêt progressif sous couvert de GAVISCON afin de traiter un éventuel effet rebond.","RCP du médicament, Beers List 2019 American Geriatrics Society, REMEDI[e]S Limoge CRPV",Unchecked,0,0,0,1,0,0,0,0,0,0,0,0
Lansoprazole [LANZOR / OGAST / OGASTORO],Contrôle des indications et stratégie thérapeutique :,Sans antécédent AVEC prescription d’un anticoagulant :,"Aucune indication aux IPP au long cours (RGO avec œsophagite, corticothérapie avec épigastralgie, hernie hiatale. .) dans le dossier médical. Pour rappel, la monothérapie anticoagulante n’est pas une indication à l’instauration d’un IPP. Le traitement au long cours des IPP est à risque d’EI importants (ostéoporose,  hypoMg, diarrhée associée à C. difficile, carence en vit B12, infections pulmonaires…). Préconiser un arrêt progressif sous couvert de GAVISCON afin de traiter un éventuel effet rebond.","RCP du médicament, Beers List 2019 American Geriatrics Society, REMEDI[e]S Limoge CRPV",Unchecked,0,0,0,1,0,0,0,0,0,0,0,0
Lansoprazole [LANZOR / OGAST / OGASTORO],Contrôle des indications et stratégie thérapeutique :,Avec antécédent de RGO sans œsophagite :,"Dans le RGO sans œsophagite, les IPP sont indiqués uniquement pour 4 semaines max. Le traitement au long cours des IPP est à risque d’effets indésirables importants (ostéoporose, hypoMg, diarrhée associée à C. difficile, carence en vit B12, infections pulmonaires…). Préconiser un arrêt progressif sous couvert de GAVISCON afin de traiter un éventuel effet rebond.","RCP du médicament, Beers List 2019 American Geriatrics Society, REMEDI[e]S Limoge CRPV",Unchecked,0,0,0,1,0,0,0,0,0,0,0,0
Lansoprazole [LANZOR / OGAST / OGASTORO],Contrôle des indications et stratégie thérapeutique :,"Avec indication au long cours (Prévention RGO en présence d’œsophagite, Bithérapie antiaggrégant plaquettaire, Traitement d’entretien de l’ulcère duodénal, Hernie Hiatal, Syndrome de Zollinger-Ellison, Corticothérapie au long cours avec épigastralgie) :","[Prévention de RGO en présence d’œsophagite./Traitement d’entretien de l’ulcère duodénal. / Prise en charge du syndrome de Zollinger-Ellison./ Traitement des épigastralgies lors d’un traitement par corticothérapie au long cours./Prise en charge de l'hernie hiatale] A reprendre. Attention prendre en compte et anticiper les effets indésirables importants des IPP au long cours : ostéoporose, hypomagnésémie, diarrhée associée à C. difficile, carence en vitamine B12, infections pulmonaires…","RCP du médicament, Beers List 2019 American Geriatrics Society, REMEDI[e]S Limoge CRPV",Unchecked,0,0,0,1,0,0,0,0,0,0,0,0
Lansoprazole [LANZOR / OGAST / OGASTORO],Contrôle des intéractions médicamenteuses :,Co-prescription méthotrexate > 20 mg/semaine :,Attention ! L'association d'un IPP avec le méthotrexate à des doses supérieurs à 20 mg /semaine fait l'objet d'une ASSOCIATION DÉCONSEILLÉE du fait d'un risque d’augmentation de la toxicité du méthotrexate par diminution de son élimination rénale par l’ésoméprazole. NFS et bilan hépatique à surveiller.,Thesaurus de l'ANSM (Oct 2020),Unchecked,0,0,0,1,0,0,0,0,0,0,0,0
Lansoprazole [LANZOR / OGAST / OGASTORO],Contrôle des intéractions médicamenteuses :,Co-prescription méthotrexate < 20 mg/semaine :,L'association d'un IPP avec le méthotrexate à des doses inférieurs ou égales à 20 mg /semaine est à risque d’augmentation de la toxicité du méthotrexate par diminution de son élimination rénale par l'IPP. À prendre en compte.,Thesaurus de l'ANSM (Oct 2020),Unchecked,0,0,0,1,0,0,0,0,0,0,0,0
Paraffine liquide [LANSOYL],Contrôle des indications et stratégie thérapeutique :,Antcécédent de constipation :,"Prise en charge symptomatique de la constipation. Attention, l'utilisation prolongée d'huile de paraffine est susceptible de réduire l'absorption des vitamines liposolubles, notamment la vitamine D. Privilégier le lactulose [DUPHALAC] ou le macrogol [MOVICOL].","RCP du médicament, REMEDI[e]S Limoge CRPV",Unchecked,0,0,0,0,0,0,0,0,0,0,0,0
Umeclidinium/Vilanterol [LAVENTAIR ELLIPTA],Contrôle des indications et stratégie thérapeutique :,Antécédent BPCO :,Traitement bronchodilatateur continu pour soulager les symptômes chez les patients adultes présentant une bronchopneumopathie chronique obstructive (BPCO). A poursuivre.,RCP du médicament,Unchecked,0,0,0,0,0,0,0,0,0,0,0,0
Lercanidipine [LERCAN],Contrôle des indications et stratégie thérapeutique :,Antécédent d’HTA :,Prise en charge de l’HTA. Rappel objectif tensionnel : 140/90 mmHg voire 150/90 mmHg pour perfusion cérébrale. A reprendre.,RCP du médicament,Unchecked,0,0,0,0,0,0,0,0,0,0,0,0
Lercanidipine [LERCAN],Contrôle des posologies :,"Prescription de 2 comprimés/j, 1 le matin et 1 le soir : ","La propriété liposoluble du lercanidipine lui permet une durée d'action supérieure à 24h (malgré une demi-vie de 10h). Par conséquent, l'administration de lercanidipine doit se faire en une prise unique par jour. Préconiser la prise de lercanidipine une seule fois par jour.",,Unchecked,0,0,0,0,0,0,0,0,0,,,
Lercanidipine [LERCAN],Contrôle des contre-indications et précautions d'emplois :,Patients admis aux urgences pour constipation ou fécalome :,"Comme les autres antagonistes des canaux calciques, le lercanidpine a un effet inhibiteur sur la motilité intestinale. Par conséquent, il doit être utilisé avec précaution chez les patients ayant un risque de développer une obstruction intestinale.","RCP du médicament, REMEDI[e]S Limoge CRPV",Unchecked,0,0,0,0,0,0,0,0,0,0,0,0
Levetiracetam [KEPPRA],Contrôle des indications et stratégie thérapeutique :,En monothérapie :,Prise en charge de l'épilepsie partielle avec ou sans généralisation secondaire. À poursuivre.,RCP du médicament,Unchecked,0,0,0,0,0,0,0,0,0,0,0,0
Levetiracetam [KEPPRA],Contrôle des indications et stratégie thérapeutique :,En association avec un autre anti-épileptique :,Prise en charge de l'épilepsie partielle ou général en association avec [Insérer l'autre anti-épileptique]. À poursuivre.,RCP du médicament,Unchecked,0,0,0,0,0,0,0,0,0,0,0,0
Levetiracetam [KEPPRA],Contrôle des posologies :,Posologie > 1000 mg 2 fois/j et 50 < DFG < 80 ml/min :,Attention avec un DFG inférieur à 80 ml/min la posologie maximale préconisé est de 1000 mg deux fois par jour.,RCP du médicament,Unchecked,0,0,0,0,0,0,0,0,0,0,0,0
Levetiracetam [KEPPRA],Contrôle des posologies :,Posologie > 750 mg 2 fois/j et 30 < DFG < 50 ml/min :,Attention avec un DFG inférieur à 50 ml/min la posologie maximale préconisé est de 750 mg deux fois par jour.,RCP du médicament,Unchecked,0,0,0,0,0,0,0,0,0,0,0,0
Levetiracetam [KEPPRA],Contrôle des posologies :,Posologie > 500 mg 2 fois/j et DFG < 30 ml/min :,Attention avec un DFG inférieur à 30 ml/min la posologie maximale préconisé est de 500 mg deux fois par jour.,RCP du médicament,Unchecked,0,0,0,0,0,0,0,0,0,0,0,0
Levetiracetam [KEPPRA],Contrôle des posologies :,Posologie ? 500 ou 1000 mg 1 fois/j chez le patient hémodialysé :,Attention chez le patient hémodialysé la posologie recommandé est de [500/1000 mg] une seule fois par jour.,RCP du médicament,Unchecked,0,0,0,0,0,0,0,0,0,0,0,0
Levocetirizine [XYZALL],Contrôle des indications et stratégie thérapeutique :,Antécédent de rhinite allergique ou d’urticaire :,Prise en charge de la rhinite allergique ou de l’urticaire. A reprendre.,RCP du médicament,Unchecked,0,0,0,0,0,0,0,0,0,0,0,0
Levomepromazine [NOZINAN],Contrôle des indications et stratégie thérapeutique :,Antécédent de schizophrénie :,"Prise en charge de la schizophrénie. Médicament cardiotoxique (allongement du QT), anticholinergique, antiadrénergique et antihistaminique centrale déconseillée chez les sujets âgés qui, du fait d'une plus grande sensibilité, présentent un risque accru d'hypotension orthostatique, de vertiges, de sédation, de confusion, d'effets extrapyramidaux avec troubles de la marche, le tout majorant le risque de chute. Privilégier les neuroleptiques atypiques (ex : Aripiprazole) qui ont moins de risques.","RCP du médicament, REMEDI[e]S Limoge CRPV",Unchecked,1,0,1,1,0,0,0,1,1,0,1,0
Levomepromazine [NOZINAN],Contrôle des indications et stratégie thérapeutique :,Sans antécédent de schizophrénie :,"Médicament cardiotoxique (allongement du QT), anticholinergique, antiadrénergique et antihistaminique centrale déconseillée chez les sujets âgés qui, du fait d'une plus grande sensibilité, présentent un risque accru d'hypotension orthostatique, de vertiges, de sédation, de confusion, d'effets extrapyramidaux avec troubles de la marche, le tout majorant le risque de chute. À éviter chez le sujet âgé.","RCP du médicament, Beers List 2019 American Geriatrics Society, REMEDI[e]S Limoge CRPV",Unchecked,1,0,1,1,0,0,0,1,1,0,1,0
Levomepromazine [NOZINAN],Contrôle des contre-indications et précautions d'emplois :,"Antécédent d'hypertrophie bénigne de la prostate (co-prescription d'alfusozine, tamsulosine, permixon, tadenan, finastéride, dutastéride ou combodart) :","Médicament anticholinergique contre-indiqué chez ce patient atteint d’une hypertrophie bénigne de la prostate. Préconiser l’arrêt de la phénothiazine. Si un traitement pharmacologique est nécessaire, privilégier un neuroleptique atypique (ex: Aripiprazole).","RCP du médicament, REMEDI[e]S Limoge CRPV",Unchecked,1,0,1,1,0,0,0,1,1,0,1,0
