Index,Category,Condition,Paragraphe,Source,Anticholinergics,Charge anticholinergique centrale,Charge anticholinergique périphérique,Torsadogène,Dépresseur_SNC,Médicam inapprop,Hypok,HyperK,Bradycardisant,HypoT_Ortho,Pro_convul,Inducteur_enz,Anticholinergic_Central,Hypoglycemia
Metformine chlorhydrate [GLUCOPHAGE],Contrôle des contre-indications et précautions d'emplois :,Patient admis aux urgences pour insufissance respiratoire (PaO2 < 60 mmHg) :,Attention ! La metformine est contre-indiqué en cas d'insuffisance respiratoire (maladie pouvant entrainer une hypoxie tissulaire). Préconiser un arrêt de la metformine en la reprenant lorsque l'insuffisance respiratoire sera corrigé.,Réglé,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Metformine chlorhydrate [GLUCOPHAGE],Contrôle des intéractions médicamenteuses :,Co-prescription diurétique de l'anse (ex : furosémide) et créatinine à 135 μmol/l chez un homme ou 110 μmol/l chez une femme :,"L'association entre la metformine et les diurétiques de l'anse font l'objet d'une précaution d'emploi. Avec une créatinine à X μmol/l, le thésaurus de l'ANSM octobre 2020 recommande de ne pas utiliser la metformine en concomitance avec les diurétiques de l'anse à cause d'une acidose lactique due à la metformine, qui peut être déclenchée par une éventuelle insuffisance rénale fonctionnelle, liée aux diurétiques de l'anse. Réévaluer la balance bénéfice risque.",Réglé,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Metformine embonate  [STAGID],Contrôle des indications :,Antécédent de diabète de type 2 (DNID) :,Prise en charge du DNID. À poursuivre.,Réglé,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Metformine embonate  [STAGID],Contrôle des posologies :,DFG > 89 ml/min OU poso adaptée :,Prise en charge du diabète de type 2. A reprendre.,Réglé,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Metformine embonate  [STAGID],Contrôle des posologies :,69 < DFG < 89 ml/min et poso > 8 comprimés/j :,"Prise en charge du diabète de type 2. Avec un DFG de … ml/min, la dose journalière totale maximale est de 8 comprimés  par jour (répartie en 2 ou 3 fois dans la journée) à cause du risque d’acidose lactique (rare mais très grave). Préconiser une réduction de la dose journalière totale à 8 comprimés  par jour.",Réglé,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Metformine embonate  [STAGID],Contrôle des posologies :,45 < DFG < 59 ml/min et poso > 5 comprimés/j :,"Prise en charge du diabète de type 2. Avec un DFG de … ml/min, la dose journalière totale maximale est de 5 comprimés  par jour (répartie en 2 ou 3 fois dans la journée) à cause du risque d’acidose lactique (rare mais très grave). Préconiser une réduction de la dose journalière totale à 5 comprimés  par jour.",Réglé,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Metformine embonate  [STAGID],Contrôle des posologies :,30 < DFG < 44 ml/min et poso > 2 comprimés/j :,"Prise en charge du diabète de type 2. Avec un DFG de … ml/min, la dose journalière totale maximale est de 2 comprimés  par jour (répartie en 2 ou 3 fois dans la journée) à cause du risque d’acidose lactique (rare mais très grave). Préconiser une réduction de la dose journalière totale à 2 comprimés  par jour.",Réglé,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Metformine embonate  [STAGID],Contrôle des posologies :,DFG < 30 ml/min :,Prise en charge du diabète de type 2. La metformine est contre-indiquée en cas d’insuffisance rénale sévère à cause du risque d’acidose lactique (rare mais très grave). Préconiser l’arrêt du traitement par metformine.,Réglé,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Metformine embonate  [STAGID],Contrôle des contre-indications et précautions d'emplois :,Patient admis aux urgences pour décompensation d'une insuffisance cardiaque :,Attention ! La metformine est contre-indiqué en cas de décompensation cardiaque (maladie pouvant entrainer une hypoxie tissulaire). Préconiser un arrêt de la metformine en la reprenant lorsque l'insuffisance cardiaque sera stabilisé.,Réglé,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Metformine embonate  [STAGID],Contrôle des contre-indications et précautions d'emplois :,Patient admis aux urgences pour insufissance respiratoire (PaO2 < 60 mmHg) :,Attention ! La metformine est contre-indiqué en cas d'insuffisance respiratoire (maladie pouvant entrainer une hypoxie tissulaire). Préconiser un arrêt de la metformine en la reprenant lorsque l'insuffisance respiratoire sera corrigé.,Réglé,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Metformine embonate  [STAGID],Contrôle des intéractions médicamenteuses :,Co-prescription diurétique de l'anse (ex : furosémide) et créatinine à 135 μmol/l chez un homme ou 110 μmol/l chez une femme :,"L'association entre la metformine et les diurétiques de l'anse font l'objet d'une précaution d'emploi. Avec une créatinine à X μmol/l, le thésaurus de l'ANSM octobre 2020 recommande de ne pas utiliser la metformine en concomitance avec les diurétiques de l'anse à cause d'une acidose lactique due à la metformine, qui peut être déclenchée par une éventuelle insuffisance rénale fonctionnelle, liée aux diurétiques de l'anse. Réévaluer la balance bénéfice risque.",Réglé,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methyldopa [ALDOMET],Contrôle des indications :,Antécédent d’HTA :,"Prise en charge de l’HTA. Risque majoré d’hypotension orthostatique, bradycardie, syncope et chutes. Risque de sédation, syndrome dépressif et constipation. A éviter chez le patient âgé. Préconiser un arrêt PROGRESSIF du traitement en privilégiant de compléter le traitement antihypertenseur par [un diurétique/un béta-bloquant/un inhibiteur calcique/un IEC]. Rappel objectif tensionnel : 140/90 mmHg voire 150/90 mmHg pour perfusion cérébrale.",(À TRAITER),0,0,0,0,1,1,0,0,0,0,0,0,0,0
Methyldopa [ALDOMET],Contrôle des contre-indications et précautions d'emplois :,Antécédent de dépression ou co-prescription antidépresseur :,"Attention !  Ce médicament peut être responsable de syndrome dépressif qui fait l’objet d’une contre-indication en cas d’ « état dépressif grave ». En outre d’un risque majoré d’hypotension orthostatique, bradycardie, syncope et chutes. Préconiser un arrêt PROGRESSIF de ce traitement chez le patient âgé en privilégiant de compléter le traitement antihypertenseur par [un diurétique/un béta-bloquant/un inhibiteur calcique/un IEC]. Rappel objectif tensionnel : 140/90 mmHg voire 150/90 mmHg pour perfusion cérébrale.",(À TRAITER),0,0,0,0,1,1,0,0,0,0,0,0,0,0
Methyldopa [ALDOMET],Contrôle des intéractions médicamenteuses :,Co-prescription beta-bloquant indiqué dans l’insuffisance cardiaque :,"Attention ! Interaction faisant l’objet d’une ASSOCIATION DECONSEILLE [Thésaurus de l’ANSM, oct 2020] pour cause de diminution centrale du tonus sympathique et effet vasodilatateur des antihypertenseurs centraux, préjudiciable en cas d’insuffisance cardiaque traitée par bêta-bloquant et vasodilatateur. Préconiser un arrêt PROGRESSIF du Méthyldopa.",(À TRAITER),0,0,0,0,1,1,0,0,0,0,0,0,0,0
Metoclopramide [PRIMPERAN],Contrôle des indications :,Patient souffrant de nausées et/ou vomissements sans précision :,Prise en charge symptomatique de nausées et/ou vomissements. Médicament antidopaminergique centrale exposant à un risque accru d’hypotension orthostatique et de syndrome extrapyramidal majorant le risque de chute. Réévaluer la balance-bénéfice risque face à la Dompéridone qui n'expose pas à un syndrome extrapyramidal mais qui est fortement cardiotoxique (Allongement du QT +++).,Réglé,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Metoclopramide [PRIMPERAN],Contrôle des indications :,Patient souffrant de nausées et/ou vomissements dans le cadre d'une chimiothérapie :,"Prévention des nausées et vomissments retardées induits par les médicaments antimitotiques. Médicament antidopaminergique centrale exposant à un risque accru d’hypotension orthostatique et de syndrome extrapyramidal majorant le risque de chute, à prendre en compte. À poursuivre si besoin.",Réglé,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Metoclopramide [PRIMPERAN],Contrôle des indications :,Patient souffrant de nausées et/ou vomissements dans le cadre d'une radiothérapie :,"Prévention des nausées et vomissments induits par une radiothérapie. Médicament antidopaminergique centrale exposant à un risque accru d’hypotension orthostatique et de syndrome extrapyramidal majorant le risque de chute, à prendre en compte. À poursuivre si besoin. ",Réglé,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Metoclopramide [PRIMPERAN],Contrôle des indications :,Antécédent de migraine :,"Prise en charge symptomatique de nausées et/ou vomissements dans le cadre d'une migraine. Médicament antidopaminergique centrale exposant à un risque accru d’hypotension orthostatique et de syndrome extrapyramidal majorant le risque de chute, à prendre en compte. ",Réglé,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Metoclopramide [PRIMPERAN],Contrôle des posologies :,"Posologie > 30 mg/j ou >  0,5 mg/kg/j :","Attention, pour toute indication chez l'adulte, la posologie journalière maximale recommandé est de 30 mg/j (ou 0,5 mg/kg/j) avec une recommandation de diminution de la dose chez le sujet âgé. Préconiser une diminution de la posologie. ",Réglé,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Metoclopramide [PRIMPERAN],Contrôle des posologies :,Traitement d'une durée supérieur à 5 jour :,"Attention, pour toute indication chez l'adulte, la durée de traitement maximale recommandée est de 5 jours. Réévaluer la balance-bénéfice risque d'une prolongation de la durée de traitement recommandé chez ce patient de plus de 75 ans.  ",Réglé,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Metoclopramide [PRIMPERAN],Contrôle des posologies :,15 < DFG < 60 ml/min et posologie > 15 mg/j :,"Attention, avec un DFG inférieur à 60 ml/min, la posologie doit être diminuer de moitié. Préconiser une diminution de la posologie à un maximum de 15 mg/j.",Réglé,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Metoclopramide [PRIMPERAN],Contrôle des posologies :,"DFG < 15 ml/min et posologie > 7,5 mg :","Attention, avec un DFG inférieur à 15 ml/min, la posologie doit être diminuer de trois quarts. Préconiser une diminution de la posologie à un maximum de 7,5 mg/j.",Réglé,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Metoclopramide [PRIMPERAN],Contrôle des contre-indications et précautions d'emplois :,Antécédent de maladie de Parkinson :,"Attention ! Ce médicament antidopaminergique centrale est contre-indiqué chez les patients Parkinsionien du fait d'un risque d'inefficacité  médicamenteuse du traitement dopaminergique et d'aggravation des symptômes. Privilégier, en l'absence de contre-indication, un traitement par Dompéridone.",Réglé,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Metoclopramide [PRIMPERAN],Contrôle des contre-indications et précautions d'emplois :,Antécédent d'épilepsie :,"Attention ! Médicament abaissant le seuil épileptogène et contre-indiqué chez le patient épileptique. Privilégier, en l'absence de contre-indication et en évitant les fortes doses, un traitement par dompéridone. ",Réglé,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Metoclopramide [PRIMPERAN],Contrôle des contre-indications et précautions d'emplois :,Patient admis aux urgences pour méléna :,Attention ! Médicament contre-indiqué chez les patients présentant une hémorragie gastro-intestinale ou une perforation digestive du fait d'une stimulation augmenté de la motricité gastro-intestinale des antidopaminergiques. Réévaluer la balance bénéfice-risque.,Réglé,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Metoclopramide [PRIMPERAN],Contrôle des intéractions médicamenteuses :,Co-prescription dopaminergique  :,Antagonisme réciproque du dopaminergique et des neuroleptiques au niveau du SNC. Le dopaminergique peut provoquer ou aggraver les troubles psychotiques et le neuroleptique peut aggraver les symptômes parkinsoniens. Réévaluer la balance bénéfice-risque,Réglé,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Metoclopramide [PRIMPERAN],Contrôle des intéractions médicamenteuses :,Co-prescription neuroleptique  :,Attention ! La co-prescription de plusieurs antidopaminergiques est sujet à l'augmentation du risque de syndrome malin des neuroleptiques (rare mais très grave). À prendre en compte. ,Réglé,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Metoclopramide [PRIMPERAN],Contrôle des intéractions médicamenteuses :,Co-prescription Lithium  :,Attention ! L'association du métoclopramide avec le lithium fait l'objet d'une précaution d'emploi vis-à-vis d'un risque d’apparition de signes neuropsychiques évocateurs d’un syndrome malin des neuroleptiques ou d’une intoxication au lithium. Réévaluer la balance bénéfice-risque.,Réglé,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Metopimazine [VOGALENE],Contrôle des indications :,Utilisé en tant qu'antiémétique :,"Prise en charge des nausées et vomissments. Médicament anticholinergique, antidopaminergique, antiadrénergique et antihistaminique périphérique (et légèrement centrale)  déconseillée chez les sujets âgés qui, du fait d'une plus grande sensibilité, présentent un risque accru d'hypotension orthostatique  majorant le risque de chute. Si traitement pharmacologique nécessaire : dompéridone (< 30 mg/jour) ou métoclopramide si absence de contre‐indication. Traitement limité à 7 jours. ",Réglé,1,3,3,0,1,1,0,0,0,1,0,0,0,0
Metopimazine [VOGALENE],Contrôle des contre-indications et précautions d'emplois :,"Antécédent d'hypertrophie bénigne de la prostate (co-prescription d'alfusozine, tamsulosine, permixon, tadenan, finastéride, dutastéride ou combodart) :","Médicament anticholinergique contre-indiqué chez ce patient atteint d’une hypertrophie bénigne de la prostate. Préconiser l’arrêt de la promethazine. Si un traitement pharmacologique est nécessaire, privilégier un traitement par zopiclone ou zolpidem à posologie minimale efficace pendant maximum 4 semaines.",Réglé,1,3,3,0,1,1,0,0,0,1,0,0,0,0
Metopimazine [VOGALENE],Contrôle des contre-indications et précautions d'emplois :,Antécédent de glaucome à angle fermé :,"Médicament anticholinergique contre-indiqué chez ce patient présentant un antécédent de glaucome à angle fermé. Préconiser l’arrêt de la promethazine. Si un traitement pharmacologique est nécessaire, privilégier un traitement par zopiclone ou zolpidem à posologie minimale efficace pendant maximum 4 semaines.",Réglé,1,3,3,0,1,1,0,0,0,1,0,0,0,0
Metopimazine [VOGALENE],Contrôle des contre-indications et précautions d'emplois :,Patient admis aux urgences pour globe vésical :,"Médicament anticholinergique contre-indiqué chez ce patient admis aux urgencess pour globe vésical. Préconiser l’arrêt de la promethazine. Si un traitement pharmacologique est nécessaire, privilégier un traitement par zopiclone ou zolpidem à posologie minimale efficace pendant maximum 4 semaines.",Réglé,1,3,3,0,1,1,0,0,0,1,0,0,0,0
Metopimazine [VOGALENE],Contrôle des intéractions médicamenteuses :,Co-prescription médicaments anticholinergiques (voir listes des anticholinergiques) :,"Attention ! La co-prescription du [Inserer le nom du médicament], autre médicament anticholinergique, expose à une   addition des effets atropiniques périphériques (constipation, rétention urinaire, trouble de l’accommodation  , tachycardie) et centraux (troubles confusionnels). À proscrire chez la personne âgée. Réévaluer la balance bénéfice-risque et préconiser l'arrêt d'un de ces 2 médicaments.",Réglé,1,3,3,0,1,1,0,0,0,1,0,0,0,0
Metopimazine [VOGALENE],Contrôle des intéractions médicamenteuses :,Co-prescription anticholinestérasiques :,Attention ! La co-prescription d'un anticholinestérasique [Indiquer lequel] avec ce médicament anticholinergique expose à un risque de diminution de l'efficacité de l'anticholinestérasique par antagonisme des récepteurs de l'acétylcholine par l'action anticholinergique de la promethazine. À réévaluer.,Réglé,1,3,0,0,1,1,0,0,0,1,0,0,0,0
