Index,Condition,Paragraphe,Charge anticholinergique centrale,Charge anticholinergique périphérique,Torsadogène,Dépresseur_SNC,Médicam inapprop,Hypok,HyperK,Bradycardisant,HypoT_Ortho,Pro_convul
Oxazepam [SERESTA],A rajouter si Utilisation concomitante d’une autre benzodiazépine (anxio ou hypno) au même moment de la journée,Potentialisation des effets indésirables (troubles cognitifs; syndrome confusionnel; troubles de la vigilance; chutes) sans augmentation de l’efficacité.,0,0,0,1,0,0,0,0,0,0
Oxazepam [SERESTA],A rajouter pour patient admis aux urgences pour insuffisance respiratoire.,Attention ! Médicament aggravant l’insuffisance respiratoire.,0,0,0,1,0,0,0,0,0,0
Oxazepam [SERESTA],ATCD de sevrage alcoolique,Prévention et traitement du delirium tremens et des autres manifestations du sevrage alcoolique. A reprendre.,0,0,0,1,0,0,0,0,0,0
Oxcarbazepine,(À TRAITER),(À TRAITER),2,2,0,0,0,0,0,0,0,0
Oxetorone [NORCETONE],(À TRAITER),(À TRAITER),0,0,0,1,0,0,0,0,0,0
Oxomemazine [TOPLEXIL],Par défaut :,Médicament pourvoyeur d’effets anticholinergiques; à l’origine d’hypotension orthostatique; et; par conséquent; de chutes avec une efficacité antitussive discutable.,3,3,0,1,1,0,0,0,1,1
Oxomemazine [TOPLEXIL],A rajouter si patient épileptique :,Attention ! Médicament abaissant le seuil épileptogène. Réévaluer la balance bénéfice/risque en cas d'apparition ou d'augmentation des crises épileptiques malgré le traitement de fond. ,3,3,0,1,1,0,0,0,1,1
Oxybutynine [DITROPAN],Par défaut :,Prise en charge symptomatique de l'incontinence urinaire. Médicament pourvoyeur d’effets anticholinergiques notamment centraux. La confusion est un effet indésirable fréquent de l’oxybutynine. Privilégier la solifénacine qui n’a pas d’effet anticholinergique central.,3,3,0,0,1,0,0,0,0,0
Oxycodone [OXYCONTIN],(À TRAITER),(À TRAITER),0,0,0,1,0,0,0,0,0,0
Paliperidone [XEPLION; TREVICTA],(À TRAITER),(À TRAITER),0,0,0,1,0,0,0,0,1,0
Pantoprazole [EUPANTOL; INIPOMP],Sans antécédent AVEC  prescription  de Kardegic,Pas d’indication aux IPP au long cours (RGO avec œsophagite; corticothérapie avec épigastralgie; hernie hiatale) dans le dossier médical. Pour rappel; le Kardegic n’est pas considéré comme AINS à la posologie AAP. Le traitement au long cours des IPP est à risque d’effets indésirables importants (ostéoporose;  hypoMn; diarrhée associée à C. difficile; carence en vit B12; infections pulmonaires…). Préconiser un arrêt progressif sous couvert de GAVISCON afin de traiter un éventuel effet rebond.,0,0,0,0,1,0,0,0,0,0
Pantoprazole [EUPANTOL; INIPOMP],Sans antécédent SANS prescription de Kardegic,Pas d’indication aux IPP au long cours (RGO avec œsophagite; corticothérapie avec épigastralgie; hernie hiatale) dans le dossier médical. Le traitement au long cours des IPP est à risque d’effets indésirables importants (ostéoporose;  hypoMn; diarrhée associée à C. difficile; carence en vit B12; infections pulmonaires…). Préconiser un arrêt progressif sous couvert de GAVISCON afin de traiter un éventuel effet rebond.,0,0,0,0,1,0,0,0,0,0
Pantoprazole [EUPANTOL; INIPOMP],Avec indication au long cours (Prévention RGO en présence d’œsophagite; Traitement d’entretien de l’ulcère duodénal; Hernie Hiatal; Syndrome de Zollinger-Ellison; Corticothérapie au long cours avec épigastralgie) :,[Prévention de RGO en présence d’œsophagite./Traitement d’entretien de l’ulcère duodénal. / Prise en charge du syndrome de Zollinger-Ellison.] A reprendre. Attention prendre en compte et anticiper les effets indésirables importants des IPP au long cours : ostéoporose; hypomagnésémie; diarrhée associée à C. difficile; carence en vitamine B12; infections pulmonaires…,0,0,0,0,1,0,0,0,0,0
Pantoprazole [EUPANTOL; INIPOMP],A rajouter si co-prescription : méthotrexate > 20 mg/semaine,Attention ! Risque d’augmentation de la toxicité du méthotrexate par diminution de son élimination rénale par le pantoprazole.,0,0,0,0,1,0,0,0,0,0
Paracetamol [DOLIPRANE; DAFALGAN; EFFERALGAN],Poso > 3g/j,Prise en charge de la douleur. Privilégier une posologie maximale de 3g par jour chez le sujet âgé de plus de 50 kg.,0,0,0,0,0,0,0,0,0,0
Paracetamol [DOLIPRANE; DAFALGAN; EFFERALGAN],Poso =  3g/j chez patient > 50kg,Prise en charge de la douleur. A reprendre si besoin. ,0,0,0,0,0,0,0,0,0,0
Paracetamol [DOLIPRANE; DAFALGAN; EFFERALGAN],Poso =  3g/j chez patient < 50kg,Prise en charge de la douleur. Privilégier une posologie maximale de 500 mg 4 fois par jour chez le sujet âgé de moins de 50 kg.,0,0,0,0,0,0,0,0,0,0
Paracetamol [DOLIPRANE; DAFALGAN; EFFERALGAN],Patient avec alcoolisme non sevré,Prise en charge de la douleur. Attention ! Risque plus grand d’hépatotoxicité chez le sujet alcoolique chronique par induction (stabilisation) du CYP 2E1 par l’éthanol menant à la formation quantitativement plus élevée du métabolite hépatotoxique du paracétamol (NAPQI). Revoir la prise en charge.,0,0,0,0,0,0,0,0,0,0
Paroxetine [DEROXAT; DIVARIUS],Aucun antécédent retrouvé dans le dossier médical.,Prise en charge d’un épisode dépressif majeur caractérisé (selon le DSM-V); de TOC; de phobie sociale; d’un trouble anxieux généralisé ou de trouble panique. Pas d’antécédent dans le dossier médical. Médicament hyponatrémiant (à surveiller chez le sujet âgé).,3,2,0,0,0,0,0,0,0,1
Paroxetine [DEROXAT; DIVARIUS],A rajouter si patient épileptique :,Attention ! Médicament abaissant le seuil épileptogène. Réévaluer la balance bénéfice/risque en cas d'apparition ou d'augmentation des crises épileptiques malgré le traitement de fond. ,3,2,0,0,0,0,0,0,0,1
Paroxetine [DEROXAT; DIVARIUS],A rajouter si co-prescription de tramadol/lithium/millepertuis,Attention; le risque de syndrome sérotoninergique (rare mais grave) est majoré avec le [tramadol/lithium/millepertuis]. Préconiser l’arrêt du [tramadol/millepertuis].,3,2,0,0,0,0,0,0,0,1
Palmier de Floride [PERMIXON],Antécédent d’HBP,Prise en charge des troubles mictionnels modérés liés à l'hypertrophie bénigne de la prostate. A reprendre. ,0,0,0,0,0,0,0,0,0,0
Palmier de Floride [PERMIXON],Sans antécédent d’HBP,Prise en charge des troubles mictionnels modérés liés à l'hypertrophie bénigne de la prostate. Pas d’antécédent dans le dossier médical. Revoir l’indication.,0,0,0,0,0,0,0,0,0,0
Perindopril [COVERSYL],Antécédent d’HTA (seul ou en association fixe COVERAM; LIPERCOSYL),Prise en charge de l’HTA. Attention médicament hyperkaliémiant. Rappel objectif tensionnel : 140/90 mmHg voire 150/90 mmHg pour perfusion cérébrale. A reprendre.,0,0,0,0,0,0,1,0,0,0
Perindopril [COVERSYL],Antécédent d’insuffisance cardiaque,Prise en charge de l’insuffisance cardiaque. Attention médicament hyperkaliémiant.  A reprendre.,0,0,0,0,0,0,1,0,0,0
Perindopril [COVERSYL],Antécédent d’infarctus du myocarde,Traitement médicamenteux post-infarctus (Protocole BASIC). Attention médicament hyperkaliémiant.  A reprendre.,0,0,0,0,0,0,1,0,0,0
Perindopril [COVERSYL],A rajouter en cas de co-prescription de Lithium,La vasodilatation de l’artériole rénale efférente par l’énalapril est responsable d’une insuffisance rénale pouvant augmenter les concentrations de lithium et mener à un surdosage faisant ainsi l’objet d’une ASSOCIATION DECONSEILLEE entre l’énalapril et le lithium (Thésaurus de l’ANSM 2020).,0,0,0,0,0,0,1,0,0,0
Perindopril [COVERSYL],A rajouter en cas de co-prescription de AINS; Colchicine et Digoxine,La vasodilatation de l’artériole rénale efférente par l’énalapril est responsable d’une insuffisance rénale nécessitant une précaution d’emploi avec [la digoxine/la colchicine/les AINS].,0,0,0,0,0,0,1,0,0,0
Perindopril [COVERSYL],A rajouter en cas de co-prescription de Gliptines; Inhibiteurs de mTOR ou Racécadotril,Attention ! L’association entre l’énalapril et [Gliptines/Inhibiteurs de mTOR/Racécadotril] est déconseillée (Thésaurus de l’ANSM 2020) et à risque de majoration de la survenue d’une réaction vasculaire à type d’angio-oedème de la face et du cou pouvant être fatale. Il convient de rechercher des antécédents de survenue de cet effet et de mesurer la nécessité de cette association.,0,0,0,0,0,0,1,0,0,0
Perindopril [COVERSYL],A rajouter si co-prescription d’un ARA II,Attention ! Co-prescription d’un autre médicament inhibant le système rénine-angiotensine : [Nom du médicament]. Risque d’insuffisance rénale et d’hyperkaliémie; d’hypotension et de syncopes; sans effet bénéfique prouvé sur la réduction de la mortalité cardio‐vasculaire. ,0,0,0,0,0,0,1,0,0,0
Phenobarbital,(À TRAITER),(À TRAITER),0,0,0,1,0,0,0,0,0,0
Phloroglucinol [SPASFON],Par défaut :,Traitement symptomatique des douleurs aiguës des voies urinaires; des troubles du transit et/ou de l’inconfort intestinal liés aux troubles fonctionnels intestinaux.,0,0,0,0,0,0,0,0,0,0
Pinaverium [DICETEL],Par défaut :,Traitement symptomatique des douleurs; des troubles du transit et de l’inconfort intestinal liés aux troubles fonctionnels intestinaux.,0,0,0,0,0,0,0,0,0,0
Pimozide,(À TRAITER),(À TRAITER),2,2,1,1,1,0,0,0,1,1
Pimozide,A rajouter si patient épileptique :,Attention ! Médicament abaissant le seuil épileptogène. Réévaluer la balance bénéfice/risque en cas d'apparition ou d'augmentation des crises épileptiques malgré le traitement de fond. ,2,2,1,1,1,0,0,0,1,1
Pipamperone,(À TRAITER),(À TRAITER),0,0,0,1,0,0,0,0,1,1
Pipamperone,A rajouter si patient épileptique :,Attention ! Médicament abaissant le seuil épileptogène. Réévaluer la balance bénéfice/risque en cas d'apparition ou d'augmentation des crises épileptiques malgré le traitement de fond. ,0,0,0,1,0,0,0,0,1,1
Piribedil [TRIVASTAL],Antécédent de Parkinson,Prise en charge de la maladie de Parkinson. Attention; médicament à l’origine d’endormissement brusque et d’hypotension orthostatique; et par conséquent; de chute. A prendre en compte. A poursuivre.,0,0,0,0,0,0,0,0,1,0
Pizotifene,(À TRAITER),(À TRAITER),0,0,0,1,0,0,0,0,0,0
Polystyrène sulfonate de sodium [KAYEXALATE],Par défaut :,Prise en charge de l’hyperkaliémie.,0,0,0,0,0,0,0,0,0,0
Pramipexol,Antécédent de Parkinson,Prise en charge de la maladie de Parkinson. Attention; médicament à l’origine d’endormissement brusque et d’hypotension orthostatique; et par conséquent; de chute. A prendre en compte. A poursuivre.,0,0,0,0,0,0,0,0,1,0
Pramipexol,Prise uniquement le soir,Prise en charge symptomatique du syndrome idiopathique des jambes sans repos modéré à sévère. Attention; médicament à l’origine d’hypotension orthostatique; et par conséquent; de chute. A prendre en compte. A poursuivre si besoin.,0,0,0,0,0,0,0,0,1,0
Prasurgel,Par défaut :,Médicament à risque accru de survenue d’un saignement chez les personnes âgées ≥ 75 ans et de poids inférieur à 60 kg. Privilégier l’aspirine (clopidogrel si intolérance ou contre-indication).,0,0,0,0,1,0,0,0,0,0
Pravastatine,Prévention primaire (dyslipidémie) chez le plus de 80 ans,Absence de preuve formelle de l’efficacité des statines sur la réduction de la mortalité toutes causes chez les sujets âgés de plus de 80 ans à faible risque cardiovasculaire en prévention primaire. Effets indésirables musculo‐squelettiques (myalgies; myopathies; rhabdomyolyse); risque de diabète et d’atteintes hépatiques. Privilégier l’abstention thérapeutique.,0,0,0,0,0,0,0,0,0,0
Pravastatine,Antécédent de cardiopathie ischémique (SCA ST+ (=Infarctus du myocarde) ou ST-(=Angor instable); SCC (=Angor stable); AIT; AVC ischémique; AOMI),Prévention; secondaire à une pathologie artérielle ischémique confirmée [indiquer laquelle + si possible la date]; des complications cardiovasculaires et/ou cérébrovasculaires liées à l'athérosclérose. A reprendre.,0,0,0,0,0,0,0,0,0,0
Prazepam,Prise uniquement au coucher,Prise en charge de l’insomnie. Médicament à l’origine de troubles confusionnels et de chutes. Privilégier des benzodiazépines à demi-vie courte (ex : Oxazépam) à posologie minimale efficace.  Rappel : Le traitement médicamenteux de l’insomnie doit être de courte durée (comprenant la phase d’arrêt progressif) afin d’éviter un risque d’abus et de dépendance qui augmente avec la durée du traitement. Prescription max 3 mois.,0,0,0,1,1,0,0,0,0,0
Prazepam,Prise dans la journée sans antécédent d’anxiété,Prise en charge des manifestations anxieuses sévères et/ou invalidantes. Pas d’ATCD dans le dossier médical. Médicament à l’origine de troubles confusionnels et de chutes. Privilégier des BZD à demi-vie courte chez la personne âgée (ex : Oxazépam). Attention au risque d’abus et de dépendance; ainsi qu’à la tolérance pharmacologique qui nécessite d’augmenter toujours plus les doses afin de retrouver un effet anxiolytique. Prescription max : 3 mois comprenant la réduction progressive.,0,0,0,1,1,0,0,0,0,0
Prazepam,Prises réparties dans la journée et antécédent de troubles cognitifs :,Prise en charge symptomatique des manifestations anxieuses sévères et/ou invalidantes. Patient aux antécédents de troubles cognitifs : Risque d’aggravation des troubles cognitifs et/ou apparition d’un syndrome confusionnel par la benzodiazépine avec risque de chutes. Préconiser un arrêt progressif en privilégiant; en cas de nécessité d’une approche pharmacologique; pour une anxiété chronique (évoluant depuis au moins 6 mois) : un traitement de fond par antidépresseurs (Sertraline ou Miansérine).,0,0,0,1,1,0,0,0,0,0
Prazepam,A rajouter si utilisation concomitante d’une autre benzodiazépine (anxio ou hypno) au même moment de la journée,Potentialisation des effets indésirables (troubles cognitifs; syndrome confusionnel; troubles de la vigilance; chutes) sans augmentation de l’efficacité.,0,0,0,1,1,0,0,0,0,0
Prazepam,A rajouter pour patient admis aux urgences pour insuffisance respiratoire.,Attention ! Médicament aggravant l’insuffisance respiratoire.,0,0,0,1,1,0,0,0,0,0
Prazepam,ATCD de sevrage alcoolique,Prévention et traitement du delirium tremens et des autres manifestations du sevrage alcoolique. Privilégier des benzodiazépines à demi-vie courte chez la personne âgée (ex : Alprazolam).,0,0,0,1,1,0,0,0,0,0
Prednisone / Prednisolone,Par défaut :,Prise en charge de [Instaurer la pathologie concerné par la corticothérapie]. A poursuivre.,1,0,0,0,0,1,0,0,0,0
Prednisone / Prednisolone,Traitement au long cours sans co-prescription vitamine D.,Préconiser une supplémentation en vitamine D avec une prise par mois (50 000 UI) chez le sujet âgé afin d’éviter l’ostéoporose cortico-induite.,1,0,0,0,0,1,0,0,0,0
